canonical_dealer_id,mc_dealer_id,mc_rooftop_id,mc_location_id,mc_website_id,seller_name,dealer_type,source,website_provider,street,city,state,zip,latitude,longitude,seller_phone,seller_email,inventory_type,confirmed_sales,potential_sales,total_sales,active_inventory,top_5_makes,top_5_make_inventory,top_5_models,top_5_model_inventory,unique_makes_count,unique_models_count,last_updated
100006586,1113238,33965,1424547,1007875,sunset hills subaru,franchise,sunsethillssubaru.com,DealerOn,10100 Watson Road,St. Louis,MO,63127,38.555665,-90.398182,314-968-5167,rblankenship@sunsethillssubaru.com,new,152,13,165,158,Subaru,158,Forester | Crosstrek | Outback | Ascent | Legacy,49 | 46 | 36 | 16 | 6,1,8,2026-01-30
100006587,1113239,419193,1404600,1007882,west houston volkswagen,franchise,westhoustonvw.com,Dealer Inspire,17113 Katy Freeway,Houston,TX,77094,29.783679,-95.681543,346-743-9085,,new,91,5,96,91,Volkswagen,91,Tiguan | Atlas | Atlas Cross Sport | Jetta | Taos,33 | 19 | 12 | 8 | 6,1,6,2026-01-30
100006588,1113242,414961,1406534,1007770,ulrich ford lincoln,franchise,ulrichford.com,Dealer Inspire,1130 West 16th Street,Pella,IA,50219,41.412157,-92.95311,641-200-0175,Steve@ulrichford.com,new,30,6,36,37,Ford | Lincoln,35 | 2,Explorer | F-150 | Maverick | Bronco Sport | F-250 Super Duty,10 | 7 | 4 | 3 | 3,2,12,2026-01-30
100006589,1113244,1019331,1401356,1007608,albrecht subaru of wakefield,franchise,subaruofwakefield.com,Dealer.com,618 North Avenue,Wakefield,MA,01880,42.514804,-71.08891,781-587-2729 | 781-246-3331,drosengarten@albrechtauto.com,new,82,18,100,87,Subaru,87,Crosstrek | Forester | Outback | Impreza | Ascent,30 | 22 | 13 | 10 | 5,1,7,2026-01-30
100006590,1113245,216631,1366212,1007597,keating nissan,franchise,keatingnissan.com,Dealer eProcess,333 Interstate 45 South,Conroe,TX,77304,30.30323,-95.466395,936-647-3887,,new,171,81,252,174,Nissan,174,Pathfinder | KICKS | Rogue | Frontier | Armada,43 | 33 | 22 | 21 | 13,1,11,2026-01-30
100006591,1113248,281847,1397783,1007624,sunshine ford lincoln,franchise,sunshineford.net,Dealer.com,40 New York 17K,Newburgh,NY,12550,41.503991,-74.057639,845-561-3900,jcolandrea@sunshinefordlincoln.com,new,44,1,45,49,Ford,49,Transit Van | Explorer | F-150 | F-350 Super Duty | Maverick,10 | 9 | 6 | 6 | 6,1,10,2026-01-30
100006592,1113251,1019521,1415566,1028006,shepherd's chevrolet incorporated,franchise,shepherdsnorthmanchester.com,Dealer Inspire,1002 West Indiana 114,North Manchester,IN,46962,40.999962,-85.784058,260-264-2730,maryshepherds@gmail.com,new,20,5,25,66,Chevrolet,66,Silverado 2500HD | Equinox | Silverado 1500 | Traverse | Colorado,17 | 13 | 9 | 7 | 5,1,13,2026-01-30
100006593,1113253,710236,1399033,1007489,carlock volkswagen of murfreesboro,franchise,volkswagenofmurfreesboro.com,Dealer.com,2203 Northwest Broad Street,Murfreesboro,TN,37129,35.882424,-86.431557,615-898-0700,leads@volkswagenofmurfreesboro.com | customerservice@carlockcars.com,new,36,16,52,78,Volkswagen,78,Tiguan | Atlas | Taos | Atlas Cross Sport | Jetta,28 | 14 | 14 | 5 | 5,1,8,2026-01-30
100006594,1113257,237450,1399372,1007332,riverbend ford,franchise,riverbend-ford.com,DealerOn,1709 East Shotwell Street,Bainbridge,GA,39819,30.904956,-84.546073,229-246-0860 | 229-610-2023,bennett@riverbendford.com,new,23,5,28,32,Ford,32,F-150 | F-250 Super Duty | Expedition | Explorer | F-350 Super Duty,12 | 9 | 3 | 3 | 2,1,8,2026-01-30
100006595,1113258,130321,1410134,1007333,river front cdjr,franchise,riverfrontchryslerjeep.net,Dealer eProcess,200 Hansen Boulevard,North Aurora,IL,60542,41.801313,-88.373024,630-907-1700 | 630-538-7691,WMcSkimming@RiverFrontCJD.com,new,47,1,48,47,RAM | Jeep | Chrysler | Dodge,21 | 20 | 4 | 2,Ram 2500 Pickup | Wrangler 4-Door | ProMaster Cargo Van | Grand Cherokee | Pacifica,9 | 9 | 7 | 6 | 4,4,13,2026-01-30
100006596,1113263,263947,1386888,1007311,reymore chevrolet,franchise,reymore.com,DealerOn,746 North Main Street,Central Square,NY,13036,43.291742,-76.148212,315-668-2673 | 315-538-9243,ABaidel@reymore.com,new,24,1,25,24,Chevrolet,24,Silverado 1500 | Equinox | Silverado 2500HD | Express Cutaway | Silverado 3500HD,6 | 4 | 4 | 2 | 2,1,9,2026-01-30
100006597,1113264,342640,1336535,1007434,santa margarita ford,franchise,santamargaritaford.com,Dealer Inspire,30031 Santa Margarita Parkway,Rancho Santa Margarita,CA,92688,33.641543,-117.606868,949-202-5767,james@smauto.com,new,89,14,103,93,Ford,93,F-150 | Explorer | Bronco 4-Door | Maverick | Bronco Sport,30 | 13 | 10 | 7 | 6,1,12,2026-01-30
100006598,1113265,202052,1405028,1007285,volvo cars ramsey,franchise,volvocarsramsey.com,Dealer.com,585 New Jersey 17,Ramsey,NJ,07446,41.058215,-74.122347,201-327-5105 | 551-303-6829,rgouldey@volvocarsramsey.com,new,133,10,143,135,Volvo,135,XC90 | XC60 | XC40 | EX30 | EX90,66 | 39 | 23 | 2 | 2,1,6,2026-01-30
100006599,1113266,71541,1342218,1007306,regal kia,franchise,regalkia.com,Dealer.com,1025 Bartow Road,Lakeland,FL,33801,28.030974,-81.93342,863-904-1170,leads@regalautomotivegroup.com,new,181,30,211,182,Kia,182,Sorento | Sportage | K4 | Telluride | K5,31 | 30 | 27 | 25 | 17,1,11,2026-01-30
100006600,1113268,616288,1413244,1007113,paretti mazda,franchise,parettimazda.com,Dealer Inspire,4032 Veterans Memorial Boulevard,Metairie,LA,70002,30.003653,-90.175765,504-456-7601,,new,56,3,59,56,Mazda,56,CX-5 | CX-50 | CX-90 | CX-30,30 | 10 | 8 | 5,1,4,2026-01-30
100006601,1113269,516651,1400466,1007122,david taylor cdjr of benton,franchise,dtcbenton.com,Dealer.com,101 West 5th Street,Benton,KY,42025,36.863715,-88.351671,270-238-0366,jamey.ladd@dtcbenton.com,new,9,2,11,9,RAM | Jeep,6 | 3,Ram 2500 Pickup | Cherokee | Grand Cherokee L | ProMaster Cargo Van | Ram 3500 Pickup,3 | 1 | 1 | 1 | 1,2,6,2026-01-30
100006602,1113270,863052,1413199,1007124,parkway honda,franchise,4parkwayhonda.com,Dealer Inspire,855 Commercial Parkway,Dover,OH,44622,40.521475,-81.488438,330-364-8661,mmears@parkwayfc.com,new,57,7,64,62,Honda,62,CR-V | HR-V | Pilot | Civic Hatchback | Civic,25 | 8 | 8 | 5 | 4,1,9,2026-01-30
100006603,1113274,913943,1408738,1007136,paul bailey's chrysler dodge jeep ram,franchise,baileysmotor.net,Dealer.com,425 Ten Rod Road,North Kingstown,RI,02852,41.571196,-71.477893,401-295-8855,paulbaileys@baileydeal.com,new,14,2,16,14,Jeep | RAM | Dodge,11 | 2 | 1,Grand Cherokee | Cherokee | Durango | Gladiator | Grand Cherokee L,6 | 1 | 1 | 1 | 1,3,9,2026-01-30
100006604,1113276,354757,1305873,11041683,o'neil gmc,franchise,oneilgmc.com,DealerOn,869 West Street Road,Warminster,PA,18974,40.211034,-75.107324,267-282-4456,,new,50,9,59,52,GMC | Buick,51 | 1,Sierra 1500 | Sierra 2500HD | Terrain | Yukon | Yukon XL,18 | 8 | 8 | 7 | 5,2,8,2026-01-30
100006605,1113282,636984,1410151,1006859,mcgrath acura of westmont,franchise,acurabymcgrath.com,Team Velocity,400 East Ogden Avenue,Westmont,IL,60559,41.811226,-87.965487,630-521-3362 | 630-323-2323,jkoth@acurawestmont.com,new,59,11,70,63,Acura,63,RDX | MDX | ADX | Integra | TLX,16 | 14 | 12 | 12 | 9,1,5,2026-01-30
100006606,1113286,204766,1339448,1006739,lexus of thousand oaks,franchise,lexusofthousandoaks.com,DealerOn,3755 Auto Mall Drive,Thousand Oaks,CA,91362,34.162216,-118.828773,805-267-3400 | 805-267-9623,Adam.Chirchick@swickard.com,new,115,32,147,279,Lexus,279,RX Hybrid | RX | TX | NX | NX Hybrid,60 | 34 | 31 | 24 | 22,1,18,2026-01-30
100006607,1113287,807985,1408940,1006745,liberty chrysler jeep dodge ram,franchise,libertychryslerjeepdodgeram.com,Dealer.com,12895 Worthington Road,Pataskala,OH,43062,40.077484,-82.730584,740-919-8565,websales@libertyauto.com,new,146,0,146,146,Jeep | RAM | Chrysler | Dodge,62 | 56 | 21 | 7,Wrangler 4-Door | Pacifica | Ram 1500 Pickup | ProMaster Cargo Van | Gladiator,27 | 20 | 19 | 9 | 7,4,22,2026-01-30
100006608,1113288,1022427,1432800,1006569,johnson dodge,franchise,johnsondodge.net,Pixel Motion,1210 Mississippi 39,Meridian,MS,39301,32.36997,-88.677489,601-685-4835 | 601-693-6343,lee@johnsondodge.net,new,10,3,13,10,Jeep | RAM,5 | 5,Grand Cherokee L | Grand Cherokee | Ram 2500 | Ram 3500 Chassis Cab,3 | 2 | 1 | 1,2,4,2026-01-30
100006609,1113289,690819,1350449,1006551,joe lunghamer chevrolet inc,franchise,lunghamerchevy.com,Dealer.com,475 Summit Drive,Waterford Township,MI,48328,42.646191,-83.334684,248-462-7397,dsnelling@lunghamer.com,new,150,9,159,158,Chevrolet,158,Silverado 1500 | Equinox | Trax | Trailblazer | Equinox EV,38 | 35 | 18 | 15 | 12,1,12,2026-01-30
100006610,1113290,235923,1366938,1006572,johnston ford,franchise,johnstonford.com,DealerOn,615 James Bowie Drive,New Boston,TX,75570,33.472724,-94.40768,888-677-1471,,new,43,4,47,49,Ford,49,F-150 | Explorer | Expedition | F-250 Super Duty | Ranger,22 | 7 | 4 | 4 | 4,1,11,2026-01-30
100006611,1113294,621450,1404536,1006293,mountain view chevrolet,franchise,mountainviewgm.com,Dealer.com,2109 East Main Street,Mountain View,AR,72560,35.855123,-92.082953,870-776-8095 | 870-269-3211,gpeters@yelcot.net,new,25,3,28,29,Chevrolet,29,Silverado 1500 | Silverado 2500HD | Traverse | Silverado 3500HD | Equinox,8 | 4 | 4 | 3 | 2,1,11,2026-01-30
100006612,1113295,771616,1431543,1006180,blake fulenwider chevrolet buick gmc,franchise,blakefulenwiderchevygmc.com,DealerOn,1245 East Main Street,Eastland,TX,76448,32.400671,-98.79933,866-233-8549 | 214-934-4262,hollis@blakefauto.com,new,40,6,46,44,Chevrolet | GMC,27 | 17,Silverado 1500 | Sierra 2500HD | Trax | Sierra 1500 | Tahoe,8 | 6 | 6 | 5 | 5,2,14,2026-01-30
100006613,1113296,65796,1399279,1006173,fremont ford,franchise,fremontford.net,DealerOn,7148 West 48th Street,Fremont,MI,49412,43.466621,-85.977465,866-476-6359,,new,16,3,19,17,Ford,17,F-150 | Maverick | Explorer | Transit Van | Bronco 4-Door,7 | 3 | 2 | 2 | 1,1,7,2026-01-30
100006615,1113300,1027266,1345228,1006042,dublin chevrolet gmc of cochran ga,franchise,mydublinchevrolet.com,DealerOn,2042 Veterans Boulevard,Dublin,GA,31021,32.540994,-82.952592,478-275-2660 | 888-453-7920,,new,38,3,41,42,GMC | Chevrolet,27 | 15,Sierra 1500 | Silverado 1500 | Yukon | Acadia | Sierra 3500HD,10 | 6 | 5 | 4 | 4,2,14,2026-01-30
100006616,1113301,292566,1331181,1006045,dublin volkswagen,franchise,dublinvolkswagen.com,Dealer eProcess | Team Velocity,6085 Scarlett Court,Dublin,CA,94568,37.702694,-121.903841,925-281-5037 | 925-503-1309,,new,15,3,18,17,Volkswagen,17,Atlas | Tiguan | Taos | Jetta | Atlas Cross Sport,5 | 4 | 3 | 2 | 1,1,6,2026-01-30
100006617,1113302,510582,1349834,11032968,copeland chevrolet hudson,franchise,copelandchevrolethudson.com,Dealer.com,223 Washington Street,Hudson,MA,01749,42.378903,-71.568362,866-203-0921,jmazzapica@Countoncopeland.com,new,38,6,44,39,Chevrolet,39,Silverado 1500 | Trax | Traverse | Equinox | Silverado 2500HD,10 | 8 | 5 | 4 | 4,1,8,2026-01-30
100006618,1113304,346993,1399822,1006030,dothan kia,franchise,dothankia.net,Dealer.com,2985 Ross Clark Circle,Dothan,AL,36301,31.221722,-85.433067,334-673-8195,jamies@graceba.net,new,35,8,43,35,Kia,35,Sportage | Soul | K4 | Seltos | Sorento,8 | 7 | 6 | 4 | 4,1,8,2026-01-30
100006619,1113305,116339,1399342,1005911,crenwelge cdjr kerrville,franchise,crenwelgemotors.net,DealerOn,301 Main Street,Kerrville,TX,78028,30.050709,-99.144837,888-269-7093 | 830-955-8569,jimv@crenwelge.com,new,13,0,13,26,Jeep | RAM | Chrysler,17 | 7 | 2,Grand Cherokee | Wrangler 4-Door | Gladiator | Ram 1500 Pickup | Pacifica,6 | 5 | 3 | 3 | 2,3,12,2026-01-30
100006620,1113306,1036784,1361878,1019179,jeff d'ambrosio oxford mitsubishi,franchise,mitsubishiofoxford.com,DealerOn,2158 Baltimore Pike,Oxford,PA,19363,39.773978,-75.983469,610-932-4646,,new,5,0,5,5,Mitsubishi,5,Outlander | Eclipse Cross | Outlander Sport,3 | 1 | 1,1,3,2026-01-30
100006621,1113307,908898,1409024,1005928,crown acura richmond,franchise,crownacurarichmond.com,Dealer.com,8704 West Broad Street,Henrico,VA,23294,37.633706,-77.540759,804-361-8447,mperry@crownauto.com | privacy@asburyauto.com,new,62,11,73,63,Acura,63,MDX | ADX | RDX | Integra | TLX,22 | 20 | 11 | 8 | 2,1,5,2026-01-30
100006622,1113308,1022495,1398577,1005919,cronic chrysler dodge jeep ram,franchise,cronicchryslerdodgejeepram.com,Dealer.com,2515 North Expressway,Griffin,GA,30223,33.301482,-84.292762,770-227-4271,rlewis@croniccars.com,new,10,2,12,11,Jeep | Dodge | RAM | Chrysler,6 | 2 | 2 | 1,Wrangler 4-Door | Durango | Gladiator | Grand Cherokee | Pacifica,3 | 2 | 1 | 1 | 1,4,8,2026-01-30
100006623,1113309,232997,1427070,1005906,coyle nissan,franchise,coylenissan.com,Dealer Inspire,1400 Leisure Way,Clarksville,IN,47129,38.323388,-85.755329,812-218-1400,tseay@coyledeals.com,new,38,5,43,38,Nissan,38,Sentra | KICKS | Versa Sedan | Rogue | Kicks,9 | 7 | 5 | 4 | 3,1,9,2026-01-30
100006624,1113312,374496,1399722,1005781,century chrysler dodge jeep ram,franchise,centurycdjr.com,DealerOn,402 Century Drive,Mount Airy,MD,21771,39.367461,-77.143726,301-973-6442 | 301-829-1440,m.dorgan@centurymtairy.com,new,55,3,58,55,Jeep | RAM | Chrysler | Dodge,32 | 15 | 7 | 1,Grand Cherokee | Ram 1500 Pickup | Wrangler 4-Door | Pacifica | Compass,14 | 12 | 6 | 5 | 4,4,14,2026-01-30
100006625,1113314,634120,1352231,1005788,cannon nissan of oxford,franchise,cannonnissanofoxford.com,Dealer.com,479 Mississippi 6,Oxford,MS,38655,34.359062,-89.589909,662-236-3300,tjhemphill@nobodybeatsacannondeal.com,new,31,4,35,34,Nissan,34,Rogue | Pathfinder | Frontier | Sentra | Murano,10 | 7 | 4 | 4 | 3,1,10,2026-01-30
100006626,1113316,970145,1432346,1005783,chevrolet buick gmc of attleboro,franchise,chevroletbuickgmcofattleboro.com,Dealer.com,103 Washington Street,Attleboro,MA,02703,41.928378,-71.355252,508-915-4070 | 508-915-8213,Gil@cerronegm.com,new,38,5,43,38,Chevrolet | GMC | Buick,18 | 16 | 4,Equinox | Sierra 1500 | Acadia | Encore GX | Express Cutaway,4 | 4 | 2 | 2 | 2,3,23,2026-01-30
100006627,1113321,709816,1534738,1005674,britain chevrolet,franchise,britainchevy.com,Dealer Inspire,4495 I-30,Greenville,TX,75402,33.08776,-96.124449,903-450-4216 | 903-458-9253,jbaldridge@britainchevy.com,new,46,1,47,49,Chevrolet,49,Silverado 1500 | Traverse | Silverado 2500HD | Colorado | Equinox,17 | 8 | 7 | 5 | 3,1,10,2026-01-30
100006628,1113327,239197,1330009,1005502,bakersfield mitsubishi,franchise,bakersfieldmitsubishi.com,Team Velocity,4600 Wible Road,Bakersfield,CA,93313,35.31231,-119.038083,661-338-7996,,new,41,12,53,41,Mitsubishi,41,Eclipse Cross | Outlander Sport | Outlander,15 | 15 | 11,1,3,2026-01-30
100006629,1113328,514335,1398653,1005407,alexandria toyota,franchise,alexandriatoyota.com,DealerOn,3750 Richmond Highway,Alexandria,VA,22305,38.83874,-77.054096,571-670-6430 | 571-670-6407,thomas@alexandriatoyota.com,new,345,58,403,383,Toyota,383,RAV4 | Camry | Corolla | Grand Highlander | Corolla Cross,101 | 87 | 53 | 34 | 26,1,17,2026-01-30
100006630,1113331,273025,1428474,1005345,honda of ocala,franchise,hondaofocala.com,Dealer Inspire,1800 Southwest College Road,Ocala,FL,34471,29.175823,-82.1553,352-421-3636,jsaez@hondaofocala.com,new,156,28,184,166,Honda,166,CR-V | Pilot | Civic | HR-V | Odyssey,64 | 20 | 16 | 15 | 15,1,9,2026-01-30
100006631,1113332,46851,1357760,1026523,modern chevrolet,franchise,modernchevy.com,Dealer Inspire,5955 University Parkway,Winston-Salem,NC,27105,36.187605,-80.274585,336-722-4191,,new,182,36,218,187,Chevrolet,187,Silverado 2500HD | Silverado 1500 | Equinox | Colorado | Tahoe,35 | 30 | 24 | 21 | 14,1,18,2026-01-30
100006632,1113334,592950,1426939,1005248,liberty chrysler dodge jeep ram,franchise,libertychryslerdodgejeep.com,Dealer Inspire,750 West Oglethorpe Highway,Hinesville,GA,31313,31.826404,-81.597554,912-622-6459 | 912-581-3440,,new,29,5,34,30,Jeep | RAM | Dodge,16 | 13 | 1,Ram 1500 Pickup | Grand Cherokee | Grand Cherokee L | Ram 2500 Pickup | Compass,7 | 5 | 5 | 3 | 2,3,11,2026-01-30
100006633,1113335,222166,1432236,1005232,cadillac of south charlotte,franchise,cadillacofsouthcharlotte.com,Dealer.com,10725 Pineville Road,Pineville,NC,28134,35.095439,-80.882513,704-556-7400 | 980-467-0144,Gregory.Hovis@cadillacofsouthcharlotte.com,new,55,4,59,56,Cadillac,56,Escalade | XT5 | CT5 | Escalade ESV | LYRIQ,13 | 12 | 7 | 6 | 5,1,10,2026-01-30
100006634,1113338,398563,1417937,1005235,preston honda,franchise,prestonhonda.com,Team Velocity,3249 Wilmington Road,New Castle,PA,16105,41.055264,-80.358165,724-294-5373,,new,25,6,31,30,Honda,30,CR-V | HR-V | Passport | Ridgeline | Accord,15 | 5 | 3 | 3 | 2,1,7,2026-01-30
100006635,1113340,343887,1424768,1005123,bmw cleveland,franchise,bmwcleveland.com,Dealer.com,6135 Kruse Drive,Solon,OH,44139,41.39385,-81.441398,440-914-8111,leads@bmwcle.com,new,81,18,99,90,BMW,90,X3 | X5 | X1 | X7 | 3 Series,21 | 19 | 11 | 10 | 9,1,14,2026-01-30
100006636,1113341,1018185,1403531,1009811,ferris toyota,franchise,ferristoyota.com,Dealer.com,634 Wabash Avenue Northwest,New Philadelphia,OH,44663,40.503944,-81.457938,330-343-7761,leads@thinkferris.net,new,34,7,41,37,Toyota,37,RAV4 | Tacoma | 4Runner | Grand Highlander | Camry,7 | 7 | 6 | 5 | 3,1,11,2026-01-30
100006637,1113342,1021105,1358311,1005120,spitzer chevrolet north canton,franchise,spitzerchevroletnorthcanton.com,Dealer Inspire,7111 Sunset Strip Avenue Northwest,North Canton,OH,44720,40.884423,-81.433478,330-305-2938,,new,43,24,67,130,Chevrolet,130,Equinox | Silverado 1500 | Trax | Traverse | Trailblazer,36 | 33 | 15 | 13 | 11,1,11,2026-01-30
100006638,1113343,1022232,1398740,1004999,blackstone cadillac,franchise,blackstonecadillac.com,Dealer Inspire,5787 North Blackstone Avenue,Fresno,CA,93710,36.822466,-119.791141,559-512-1154,amarkarian@blackstonegm.com,new,34,2,36,35,Cadillac,35,Escalade | CT5 | Escalade ESV | Escalade IQ | XT5,13 | 6 | 3 | 3 | 3,1,11,2026-01-30
100006639,1113346,777502,1413999,1004985,imperial valley chrysler dodge jeep ram,franchise,ivcdjr.com,Dealer Inspire,2329 California 86,Imperial,CA,92251,32.819012,-115.570606,760-352-9160,,new,35,8,43,35,Jeep | RAM | Dodge,25 | 9 | 1,Grand Cherokee | Ram 1500 Pickup | Wrangler 4-Door | Gladiator | Grand Cherokee L,8 | 7 | 7 | 5 | 3,3,7,2026-01-30
100006640,1113349,1034875,1605041,1001720,larchmont chrysler jeep dodge ram,franchise,larchmontchryslerjeepdodge.com,Dealer.com,2533 Boston Post Road,Larchmont,NY,10538,40.920305,-73.764564,914-380-4254,egulla@larchmontchrysler.com,new,21,2,23,25,Jeep | Dodge,23 | 2,Grand Cherokee | Grand Cherokee L | Durango | Wrangler 4-Door | Wagoneer S,15 | 4 | 2 | 2 | 1,2,6,2026-01-30
100006641,1113350,819236,1518450,1001698,teddy volkswagen,franchise,teddyvolkswagen.com,Team Velocity,3743 Boston Road,Bronx,NY,10466,40.881058,-73.840114,718-705-7396,jsantiago@teddyvw.com,new,109,12,121,111,Volkswagen,111,Tiguan | Taos | Atlas | Jetta | Atlas Cross Sport,55 | 26 | 13 | 13 | 4,1,5,2026-01-30
100006642,1113351,9049,1498881,11041688,gmc milia,franchise,mileagmc.com,Dealer.com,3211 East Tremont Avenue,Bronx,NY,10461,40.836272,-73.833245,718-682-7739,,new,11,2,13,12,GMC,12,Terrain | Sierra 1500 | Acadia | Yukon | Sierra 2500HD,4 | 3 | 2 | 2 | 1,1,5,2026-01-30
100006643,1113352,624715,1518437,1001701,eastchester chrysler jeep dodge ram,franchise,eastchesterchryslerjeepdodgeram.com,Dealer.com,4007 Boston Road,Bronx,NY,10466,40.885305,-73.83189,718-547-5500,sales@eastcjd.com,new,84,35,119,192,Jeep | Dodge | RAM | Chrysler,146 | 29 | 10 | 7,Grand Cherokee | Grand Cherokee L | Durango | Compass | Wrangler 4-Door,68 | 31 | 29 | 23 | 23,4,9,2026-01-30
100006644,1113354,237740,1423983,1001681,audi mohegan lake,franchise,audimoheganlake.com,,1791 East Main Street,Mohegan Lake,NY,10547,41.323047,-73.853714,914-526-1026,creichl@moheganlakemotors.com,new,34,7,41,106,Audi,106,New Q5 | New A5 | Q3 | Q7 | A6,33 | 15 | 14 | 12 | 5,1,17,2026-01-30
100006645,1113355,506900,1366707,1001685,destination nissan,franchise,destinationnissan.com,DealerOn,770 Central Avenue,Albany,NY,12206,42.67644,-73.78796,518-543-7273,,new,50,6,56,54,Nissan,54,Rogue | KICKS | Frontier | Pathfinder | Sentra,18 | 12 | 10 | 7 | 3,1,8,2026-01-30
100006646,1113357,1023823,1418887,11043247,circle chrysler dodge jeep ram,franchise,circlejeep.com,Dealer.com,681 Shrewsbury Avenue,Shrewsbury,NJ,07702,40.325133,-74.071365,732-440-1100,,new,32,5,37,34,Jeep | RAM | Chrysler,27 | 6 | 1,Wrangler 4-Door | Grand Cherokee | Grand Cherokee L | Ram 1500 Pickup | Compass,12 | 6 | 5 | 3 | 2,3,9,2026-01-30
100006647,1113358,841400,1367548,1001605,george wall ford,franchise,georgewall.com,Dealer Inspire,700 Shrewsbury Avenue,Tinton Falls,NJ,07701 | 7701,40.325578,-74.073156,732-747-5400 | 848-844-2884,arocco@georgewall.com,new,139,14,153,150,Ford,150,Explorer | F-150 | Bronco 4-Door | Transit Van | F-250 Super Duty,29 | 29 | 23 | 16 | 8,1,18,2026-01-30
100006648,1113362,93442,1361268,1001443,peruzzi nissan,franchise,peruzzinissan.com,DealerOn,165 Lincoln Highway,Fairless Hills,PA,19030,40.182481,-74.8619,215-943-6200 | 877-580-8282,rmhazelett@peruzzi.com,new,64,9,73,64,Nissan,64,Rogue | Pathfinder | Sentra | Kicks | Murano,24 | 14 | 12 | 6 | 4,1,7,2026-01-30
100006649,1113367,430214,1409426,1001366,maple shade mazda,franchise,msmazda.com,Sokal,2921 New Jersey 73,Maple Shade,NJ,08052,39.949701,-74.987679,856-667-8004,,new,37,9,46,66,Mazda,66,CX-5 | CX-50 | Mazda3 | CX-90 | CX-30,33 | 13 | 5 | 4 | 3,1,7,2026-01-30
100006650,1113368,576383,1399489,1001333,reedman toll chrysler dodge jeep ram of jenkintown,franchise,reedmantollcdjrjenkintown.com,Dealer.com,140 Old York Road,Jenkintown,PA,19046,40.088884,-75.12763,215-309-8823,drovny@reedmantoll.com,new,13,1,14,13,Jeep | Chrysler | RAM,10 | 2 | 1,Grand Cherokee | Pacifica | Compass | Grand Cherokee L | Ram 1500 Pickup,7 | 2 | 1 | 1 | 1,3,6,2026-01-30
100006651,1113370,131095,1354116,1001489,matt blatt nissan,franchise,mattblattnissan.com,DealerOn,6021 Black Horse Pike,Egg Harbor Township,NJ,08234,39.43707,-74.616711,609-831-3341,dwatt@nissanofatlanticcity.com,new,69,3,72,70,Nissan,70,Kicks | Rogue | Sentra | Pathfinder | Altima,15 | 14 | 12 | 11 | 4,1,11,2026-01-30
100006652,1113378,644441,1399709,1001155,lookout ford,franchise,lookoutford.com,DealerOn,5557 Highway 70 West,Morehead City,NC,28557,34.742481,-76.823075,252-570-0222,,new,29,4,33,35,Ford,35,F-150 | Explorer | Maverick | Expedition | Mustang,9 | 7 | 5 | 4 | 3,1,9,2026-01-30
100006653,1113380,263834,1342399,1001090,metro ford inc,franchise,metrofordmiami.com,DealerOn,9000 Northwest 7th Avenue,Miami,FL,33150,25.85766,-80.210083,305-751-9711 | 305-575-2064,,new,160,29,189,163,Ford,163,Bronco 4-Door | F-150 | Mustang Mach-E | Explorer | Transit Van,27 | 27 | 24 | 17 | 16,1,15,2026-01-30
100006654,1113383,3458,1330239,1001001,putnam toyota,franchise,putnamtoyota.com,Fox Dealer,50 California Drive,Burlingame,CA,94010,37.577913,-122.340422,650-340-6900 | 650-457-8620,darren@putnamtoyota.com,new,171,67,238,175,Toyota,175,RAV4 | Camry | Corolla | Sienna | Tacoma,38 | 25 | 22 | 19 | 18,1,17,2026-01-30
100006655,1113384,458183,1423981,1001000,volvo cars burlingame,franchise,volvocarsburlingame.com,Dealer.com,900 Peninsula Avenue,Burlingame,CA,94010,37.578145,-122.339173,650-558-5632 | 650-558-5679,Tommy@putnamauto.com,new,22,8,30,23,Volvo,23,XC40 | XC90 | EX30 | XC60 | EX90,6 | 6 | 4 | 4 | 2,1,6,2026-01-30
100006656,1113391,78631,1314416,1000848,darcars chrysler dodge jeep ram of marlow heights,franchise,darcarschryslerjeepdodgeofmarlowheights.com,DealerOn,5060 Auth Way,Camp Springs,MD,20746,38.827604,-76.921722,301-423-5111,FMostofi@DARCARS.com,new,26,6,32,80,Jeep | RAM | Dodge | Chrysler,42 | 21 | 14 | 3,Grand Cherokee | Durango | Ram 1500 Pickup | Grand Cherokee L | Wrangler 4-Door,22 | 14 | 12 | 9 | 7,4,12,2026-01-30
100006657,1113393,934782,1404742,1000747,fairway ford inc,franchise,fairwayfordburgaw.net,Dealer.com,444 US Highway 117 Bypass South,Burgaw,NC,28425,34.547402,-77.910419,910-259-2371,fairwayford@fairwayford.forddirectcrmpro.com,new,39,3,42,43,Ford,43,F-150 | Expedition | Explorer | F-250 Super Duty | Ranger,9 | 5 | 5 | 5 | 4,1,14,2026-01-30
100006658,1113394,1015795,1433363,1000743,wynn odom ford inc,franchise,odomford.com,Dealer.com,4743 Washington Street,La Grange,NC,28551,35.29059,-77.762463,252-362-0292 | 252-566-3141,cliff@wynnodom.com,new,9,1,10,9,Ford,9,F-150 | Bronco Sport | Mustang | Ranger | Transit Van,5 | 1 | 1 | 1 | 1,1,5,2026-01-30
