canonical_dealer_id,mc_dealer_id,mc_rooftop_id,mc_location_id,mc_website_id,seller_name,dealer_type,source,website_provider,street,city,state,zip,latitude,longitude,seller_phone,seller_email,inventory_type,confirmed_sales,potential_sales,total_sales,active_inventory,top_5_makes,top_5_make_inventory,top_5_models,top_5_model_inventory,unique_makes_count,unique_models_count,last_updated
100010035,1125541,859744,1449315,1028507,hub city ford,franchise,hubcityford.net,Dealer.com,2909 Northwest Evangeline Thruway,Lafayette,LA,70507,30.28116,-92.021809,337-272-4604 | 337-233-4500,tcitron@hubcityford.com,new,65,13,78,81,Ford,81,F-150 | F-250 Super Duty | Explorer | Maverick | Bronco 4-Door,29 | 13 | 9 | 6 | 4,1,14,2026-02-10
100010036,1125543,117339,1348036,1008304,willis nissan,franchise,willisnissan.com,Team Velocity | Motive,4770 Merle Hay Road,Des Moines,IA,50322,41.647759,-93.698659,888-801-7447 | 888-621-4567,cruggeri@willisauto.com,new,83,17,100,106,Nissan,106,Rogue | Pathfinder | Murano | Kicks | Sentra,28 | 22 | 13 | 11 | 9,1,9,2026-02-10
100010037,1125544,84241,1428391,1008301,hubler acura,franchise,hubleracura.com,Team Velocity,1265 U.S. 31 South,Greenwood,IN,46143,39.599828,-86.10368,317-883-4560,ahurt@drivehubler.com,new,20,6,26,28,Acura,28,MDX | ADX | RDX | Integra | TLX,10 | 8 | 5 | 4 | 1,1,5,2026-02-10
100010038,1125545,645355,1398124,1008308,land rover hunt valley,franchise,landroverhuntvalley.com,Dealer.com,10240 York Road,Cockeysville,MD,21030,39.46982,-76.639537,833-994-3407,frank.beatty@priority1cars.com,new,17,6,23,51,Land Rover,51,Range Rover Sport | Defender | Range Rover | Range Rover Velar | Discovery,19 | 15 | 12 | 3 | 1,1,6,2026-02-10
100010039,1125548,620036,1358833,1008319,interstate ford,franchise,interstateford.com,Dealer.com,125 Alexandersville Road,Miamisburg,OH,45342,39.639361,-84.244673,937-887-4217,pauln@interstateford.com,new,38,10,48,49,Ford,49,Escape | F-150 | Bronco 4-Door | Bronco Sport | Explorer,9 | 9 | 6 | 5 | 4,1,14,2026-02-10
100010040,1125554,443755,1408897,1008270,hennessy porsche north atlanta,franchise,hennessyporsche.com,Dealer.com,990 Mansell Road,Roswell,GA,30076,34.043298,-84.329321,678-781-0566,michael@hennessyporsche.com,new,43,2,45,45,Porsche,45,Macan | Cayenne | Cayenne Coup | Panamera | 718,18 | 13 | 10 | 2 | 1,1,6,2026-02-10
100010041,1125556,19142,1398759,1008269,hennessy honda of woodstock,franchise,hennessyhonda.com,Dealer.com,8931 Highway 92,Woodstock,GA,30189,34.086345,-84.541139,770-628-5291,sales@hennessyhondaofwoodstock.edealerhub.com,new,107,36,143,145,Honda,145,CR-V | Civic | Pilot | HR-V | Accord,49 | 23 | 19 | 12 | 11,1,9,2026-02-10
100010042,1125557,838606,1402925,1008275,bill fick ford,franchise,billfickfordhuntsville.com,Dealer.com,737 North Freeway Service Road,Huntsville,TX,77340,30.687378,-95.545405,936-295-3784,lrhodes@billfickford.com,new,215,30,245,263,Ford,263,F-350 Super Duty | F-250 Super Duty | F-150 | Expedition | Explorer,80 | 52 | 51 | 20 | 14,1,16,2026-02-10
100010043,1125558,465656,1359145,1028496,germain ford of beavercreek,franchise,germainfordofbeavercreek.com,DealerOn,2356 Heller Drive,Dayton,OH,45434,39.708477,-84.02236,937-490-5361 | 855-394-5528,tmartin@germaincars.com,new,56,16,72,74,Ford,74,F-150 | Bronco 4-Door | Escape | Maverick | Mustang,16 | 10 | 9 | 9 | 6,1,12,2026-02-10
100010044,1125562,732496,1356757,1008262,hastings ford inc,franchise,hastingsford.com,Dealer.com,3013 East 10th Street,Greenville,NC,27858,35.601492,-77.33565,252-758-0114,sherry@hastingsford.com,new,43,4,47,52,Ford,52,F-150 | Bronco Sport | Explorer | Escape | Bronco 4-Door,22 | 5 | 5 | 4 | 3,1,12,2026-02-10
100010045,1125563,822610,1415089,1008293,robert horne ford,franchise,roberthorneford.com,Dealer.com,3400 South Tomahawk Road,Apache Junction,AZ,85119,33.384924,-111.530155,480-474-2502 | 480-508-8831,p.pasiakos@roberthorneford.com,new,72,10,82,88,Ford,88,F-150 | Maverick | Bronco 4-Door | Explorer | F-250 Super Duty,22 | 11 | 10 | 9 | 7,1,14,2026-02-10
100010046,1125564,376663,1427021,1008292,honda of cleveland,franchise,hondaofcleveland.com,INTICE | Dealer Inspire,2701 South Lee Highway,Cleveland,TN,37311,35.141517,-84.924108,423-478-5301 | 423-641-0924,charris@hondaofcleveland.com,new,72,2,74,78,Honda,78,CR-V | Pilot | Civic | Odyssey | HR-V,24 | 13 | 11 | 11 | 6,1,9,2026-02-10
100010047,1125565,181389,1432538,1008291,superior honda of omaha,franchise,hondaofomaha.com,NabThat,4111 South 144th Street,Omaha,NE,68137,41.218963,-96.137619,402-408-1000,kevin@hondaofomaha.com,new,75,19,94,103,Honda,103,CR-V | Pilot | HR-V | Civic | Ridgeline,47 | 17 | 11 | 9 | 7,1,9,2026-02-10
100010048,1125570,136691,1331155,1008284,shottenkirk honda of davis,franchise,shottenkirkdavishonda.com,Dealer Venom,4343 Chiles Road,Davis,CA,95618,38.551523,-121.69759,530-250-3602,,new,72,24,96,222,Honda,222,CR-V | Civic | Pilot | Accord | Odyssey,71 | 41 | 26 | 25 | 14,1,9,2026-02-10
100010049,1125572,563229,1319565,1008289,hatchett hyundai west,franchise,hatchetthyundaiwest.com,DealerOn,757 North Tyler Road,Wichita,KS,67212,37.696074,-97.445784,316-440-8400 | 316-202-3650,chrismeek@hatchettauto.com,new,25,15,40,108,Hyundai,108,Tucson | Palisade | Santa Fe | Elantra | Santa Cruz,35 | 24 | 20 | 14 | 5,1,9,2026-02-10
100010050,1125575,1022591,1335239,1008227,the ford store morgan hill,franchise,fordstoremorganhill.com,DealerOn,17045 Condit Road,Morgan Hill,CA,95037,37.134687,-121.632856,408-782-8220 | 408-659-8315,ashley.valletta@tfsmh.com,new,150,41,191,197,Ford,197,F-150 | Maverick | Explorer | Bronco 4-Door | Bronco Sport,47 | 26 | 22 | 16 | 12,1,21,2026-02-10
100010051,1125576,584384,1432443,1008223,robinson toyota,franchise,robinsontoyota.com,Dealer Venom,1453 Vann Drive,Jackson,TN,38305,35.661218,-88.866278,731-668-1234 | 731-300-4196,jeffpatrick@robinsontoyota.com,new,130,21,151,158,Toyota,158,RAV4 | Tundra | Camry | Tacoma | Grand Highlander,35 | 23 | 21 | 19 | 16,1,16,2026-02-10
100010052,1125577,195187,1409425,1008222,gene's chrysler dodge jeep ram,franchise,geneschrysler.com,Dealer.com,3400 South Cushman Street,Fairbanks,AK,99701,64.813881,-147.71328,907-452-7117,jfillipi@geneschrysler.com,new,21,6,27,27,RAM | Jeep | Dodge | Chrysler,13 | 11 | 2 | 1,Ram 2500 Pickup | Ram 1500 Pickup | Grand Cherokee | Wrangler 4-Door | Compass,5 | 4 | 3 | 3 | 2,4,13,2026-02-10
100010054,1125582,544650,1427595,1008234,marino chrysler jeep dodge ram,franchise,marinochryslerjeepdodge.net,Dealer Inspire,5133 West Irving Park Road,Chicago,IL,60641,41.953114,-87.755882,773-900-5495 | 888-603-5659,lfigeuroa@marinocjd.com,new,86,27,113,113,Jeep | Dodge | RAM | Chrysler,91 | 10 | 7 | 5,Compass | Grand Cherokee L | Wrangler 4-Door | Grand Cherokee | Durango,44 | 14 | 13 | 11 | 10,4,13,2026-02-10
100010055,1125586,1014878,1401363,1008256,hallada chevrolet,franchise,halladachev.com,Dealer.com,310 East Leffler Street,Dodgeville,WI,53533,42.975147,-90.124713,608-935-2353,joe@hallada.com,new,11,4,15,15,Chevrolet,15,Equinox | Silverado 1500 | Silverado 2500HD | Colorado | Silverado 3500HD,4 | 4 | 2 | 1 | 1,1,8,2026-02-10
100010056,1125599,359194,1431045,1008202,freedom chevrolet buick gmc by ed morse,franchise,freedomchevydallas.com,DealerOn,8008 Marvin D. Love Freeway,Dallas,TX,75237,32.648684,-96.880758,888-586-0141,KyleBettilyon@freedomchevydallas.com,new,164,30,194,197,Chevrolet | GMC | Buick,116 | 53 | 28,Silverado 1500 | Trax | Sierra 1500 | Envista | Encore GX,34 | 30 | 15 | 14 | 12,3,24,2026-02-10
100010057,1125602,1020851,1404356,1008178,tufankjian honda of plymouth,franchise,hondaofplymouth.com,Dealer.com,9 Long Pond Road,Plymouth,MA,02360,41.934332,-70.658206,508-927-5300,mike@hondaofplymouth.com,new,62,13,75,85,Honda,85,CR-V | Pilot | Accord | HR-V | Passport,31 | 15 | 9 | 8 | 8,1,9,2026-02-10
100010058,1125604,329978,1409743,1028460,mcgrath evanston subaru,franchise,evanstonsubaru.com,Dealer eProcess,3340 Oakton Street,Skokie,IL,60076,42.027406,-87.712874,224-308-1887 | 847-869-5700,jgleason@mcgrathcity.com,new,88,30,118,119,Subaru,119,Forester | Crosstrek | Outback | Ascent | Impreza,45 | 33 | 24 | 7 | 5,1,7,2026-02-10
100010059,1125611,992849,1413285,1008207,land rover frisco,franchise,landroverfrisco.com,Dealer Inspire,5935 Preston Road,Frisco,TX,75034,33.124698,-96.806599,888-271-8578 | 888-271-8581,aholmes@jlrfrisco.com,new,118,21,139,137,Land Rover,137,Range Rover Sport | Range Rover | Defender | Range Rover Evoque | Range Rover Velar,51 | 42 | 37 | 3 | 2,1,7,2026-02-10
100010060,1125613,179829,1424174,1008206,friendly ford,franchise,friendlyfordofcrosby.com,Dealer.com,2425 US 90,Crosby,TX,77532,29.891025,-95.061211,281-328-9555,friendlyfordofcrosby@eleadstrack.net,new,107,20,127,129,Ford,129,F-150 | Explorer | F-250 Super Duty | Bronco 4-Door | Mustang,63 | 13 | 10 | 9 | 7,1,16,2026-02-10
100010061,1125614,130215,1330697,1028475,future ford of clovis,franchise,futurefordclovis.com,Jazel Auto,920 West Shaw Avenue,Clovis,CA,93612,36.808309,-119.730456,559-765-0447,grevis@futurefordclovis.com,new,206,198,404,698,Ford,698,F-150 | Maverick | Bronco 4-Door | Explorer | Transit Van,168 | 70 | 54 | 50 | 44,1,25,2026-02-10
100010062,1125615,212133,1399982,1008203,fremont ford riverton,franchise,fremontfordriverton.com,DealerOn,1601 North Federal Boulevard,Riverton,WY,82501,43.040942,-108.379019,307-240-3115,jmejorado@fremontmotors.com,new,35,18,53,102,Ford,102,F-350 Super Duty | F-150 | Explorer | F-250 Super Duty | Maverick,30 | 19 | 16 | 7 | 6,1,16,2026-02-10
100010063,1125616,264277,1398563,1008161,ed sherling ford inc,franchise,edsherlingford.com,DealerOn,805 Glover Avenue,Enterprise,AL,36330,31.323109,-85.832386,866-994-2264,smitchell@edsherlingford.com,new,11,4,15,15,Ford,15,F-150 | Expedition | Explorer | F-250 Super Duty | Bronco 4-Door,5 | 2 | 2 | 2 | 1,1,8,2026-02-10
100010064,1125619,803472,1365811,1008156,legacy ford of rosenberg,franchise,legacyfordtx.com,Team Velocity,27225 Southwest Freeway,Rosenberg,TX,77471,29.531082,-95.793798,281-342-5611 | 877-885-2713,Aartino@legacyfordtx.com,new,147,40,187,189,Ford,189,F-150 | Bronco 4-Door | Expedition | Bronco Sport | F-250 Super Duty,51 | 40 | 19 | 15 | 15,1,16,2026-02-10
100010065,1125621,781319,1419142,1028459,cannon toyota,franchise,cannontoyotamosspoint.com,Dealer.com,6521 Mississippi 63,Moss Point,MS,39563,30.434045,-88.526439,228-762-3533,,new,148,45,193,202,Toyota,202,Tundra | Grand Highlander | RAV4 | Tacoma | Corolla,33 | 30 | 29 | 28 | 20,1,15,2026-02-10
100010066,1125623,942410,1362944,1008163,anderson ford sc,franchise,andersonfordsc.com,DealerOn,3900 Clemson Boulevard,Anderson,SC,29621,34.556573,-82.683361,864-810-1036,rwilliams@andersonfordmazda.com,new,68,27,95,166,Ford,166,F-150 | Explorer | F-250 Super Duty | Mustang | Bronco Sport,35 | 26 | 14 | 14 | 13,1,16,2026-02-10
100010067,1125626,234423,1403143,1008160,napleton westmont porsche,franchise,westmontporsche.com,Dealer.com,201 East Ogden Avenue,Westmont,IL,60559,41.809683,-87.970462,630-725-0911,,new,24,7,31,32,Porsche,32,Cayenne Coup | Cayenne | Macan | 911 | Panamera,13 | 6 | 6 | 3 | 3,1,6,2026-02-10
100010068,1125629,600799,1399460,1008153,dowling ford inc,franchise,dowlingford.com,DealerOn,1011 South Main Street,Cheshire,CT,06410,41.477271,-72.906606,475-315-9005,lauren@dowlingford.com,new,24,4,28,29,Ford,29,F-150 | Bronco 4-Door | Escape | Explorer | Transit Van,6 | 5 | 5 | 4 | 3,1,10,2026-02-10
100010069,1125632,489019,1322210,1028442,shaker's family hyundai,franchise,shakersfamilyhyundai.com,Dealer.com,674 Straits Turnpike,Watertown,CT,06795,41.573653,-73.100383,860-631-4100 | 860-631-4011,dgrosso@shakershyundai.com | accessibility@hmausa.com,new,37,7,44,50,Hyundai,50,Tucson | Elantra | Kona | Palisade | Santa Fe,22 | 11 | 5 | 5 | 2,1,8,2026-02-10
100010070,1125633,518850,1388150,1008139,devoe cadillac,franchise,devoecadillac.com,DealerOn,4100 Tamiami Trail North,Naples,FL,34103,26.196869,-81.799399,239-316-4455,Rich@devoeauto.com,new,47,8,55,56,Cadillac,56,Escalade | XT5 | Escalade ESV | LYRIQ | OPTIQ,13 | 13 | 6 | 5 | 5,1,12,2026-02-10
100010071,1125636,899526,1409053,1008115,crouse ford,franchise,crouseford.com,Dealer.com,11 Antrim Boulevard,Taneytown,MD,21787,39.646203,-77.157449,410-756-6655,tbcrouse@crouseford.com,new,32,6,38,40,Ford,40,Explorer | F-150 | Maverick | F-250 Super Duty | Ranger,8 | 6 | 6 | 5 | 5,1,13,2026-02-10
100010072,1125638,541807,1410406,1008108,lee chrysler dodge jeep ram,franchise,leechryslerdodgeramjeep.com,Dealer eProcess,3700 Raleigh Road Parkway West,Wilson,NC,27896,35.747668,-77.966234,252-291-3131 | 252-371-0363,sandra@leecdjr.com,new,14,8,22,23,Jeep | RAM | Dodge | Chrysler,11 | 7 | 3 | 2,Ram 1500 Pickup | Durango | Grand Cherokee L | Gladiator | Grand Cherokee,5 | 3 | 3 | 2 | 2,4,11,2026-02-10
100010073,1125639,96647,1432981,1028427,nissan of paducah,franchise,nissanofpaducah.com,DealerOn,3164 Park Avenue,Paducah,KY,42001,37.08286,-88.647161,270-443-0946 | 800-225-2476,edriver@nissanofpaducah.com,new,19,6,25,26,Nissan,26,Rogue | Pathfinder | KICKS | Murano | Frontier,7 | 6 | 3 | 3 | 2,1,7,2026-02-10
100010074,1125642,88608,1415799,1008123,land rover darien,franchise,landroverdarien.com,Dealer Inspire,1335 Boston Post Road,Darien,CT,06820,41.070682,-73.47722,855-552-1292,,new,33,3,36,36,Land Rover,36,Defender | Range Rover | Range Rover Sport | Range Rover Evoque,15 | 13 | 6 | 2,1,4,2026-02-10
100010075,1125645,100549,1391548,1028441,land rover denver,franchise,landroverdenver.com,Dealer Inspire,6160 South Broadway,Littleton,CO,80121,39.604515,-104.987352,855-419-1178,wes.kohler@holman.com,new,55,19,74,62,Land Rover,62,Defender | Range Rover Sport | Range Rover Evoque | Range Rover | Discovery Sport,18 | 17 | 16 | 8 | 2,1,6,2026-02-10
100010076,1125652,1015071,1317046,1008087,juneks cdjr,franchise,juneks.com,Dealer eProcess,644 West Jackson Boulevard,Spearfish,SD,57783,44.49139,-103.867816,605-269-4300,misty@juneks.com,new,13,4,17,19,RAM | Jeep | Chrysler,10 | 7 | 2,Ram 1500 Pickup | Ram 2500 Pickup | Grand Cherokee | Pacifica | Ram 3500 Pickup,4 | 4 | 3 | 2 | 2,3,9,2026-02-10
100010077,1125656,1022901,1398821,1008091,rock hill ford,franchise,rockhillford.com,DealerOn,1884 Canterbury Glen Lane,Rock Hill,SC,29730,34.937709,-80.973206,803-859-5745,kmartin@rockhillford.com,new,69,27,96,165,Ford,165,F-150 | Explorer | F-250 Super Duty | Mustang | Bronco Sport,35 | 26 | 14 | 14 | 13,1,16,2026-02-10
100010078,1125658,731299,1416286,1028411,volkswagen of bend,franchise,kendallvwofbend.com,Dealer Inspire,1975 Northeast Highway 20,Bend,OR,97701,44.054552,-121.27489,855-606-0615,,new,8,2,10,10,Volkswagen,10,Tiguan | Atlas | Atlas Cross Sport | Taos,5 | 3 | 1 | 1,1,4,2026-02-10
100010079,1125662,189336,1359360,1008078,charlie's dodge chrysler jeep ram,franchise,charliesdodge.com,Dealer.com,725 Illinois Avenue,Maumee,OH,43537,41.571228,-83.675233,419-210-8091,bmiranda@charliesdodge.com,new,46,12,58,64,RAM | Jeep | Chrysler | Dodge,28 | 23 | 7 | 6,Ram 1500 Pickup | Grand Cherokee | Grand Cherokee L | Pacifica | Durango,19 | 11 | 7 | 7 | 6,4,11,2026-02-10
100010080,1125663,1033588,1487172,1008083,richardson bros chevrolet,franchise,chevydeal.com,DealerOn,U.S.Highway 181 North,Floresville,TX,78114,29.204226,-98.213973,830-542-4074,frank@chevydeal.com,new,47,13,60,116,Chevrolet,116,Silverado 1500 | Equinox | Trax | Silverado 2500HD | Tahoe,31 | 27 | 18 | 8 | 8,1,12,2026-02-10
100010081,1125665,834551,1422850,1008037,brandon honda,franchise,brandonhonda.com,INTICE,9209 East Adamo Drive,Tampa,FL,33619,27.9486,-82.350372,813-518-6048 | 813-664-1234,,new,185,23,208,215,Honda,215,CR-V | Accord | Civic | Pilot | HR-V,57 | 28 | 27 | 27 | 19,1,10,2026-02-10
100010082,1125666,423555,1431468,1008036,victory layne chevrolet,franchise,victorylaynechevrolet.com,DealerOn,3980 Fowler Street,Fort Myers,FL,33901,26.604758,-81.862858,239-936-8561 | 239-603-7069,Chriscampion@victorylaynechevy.com,new,64,6,70,75,Chevrolet,75,Silverado 2500HD | Silverado 1500 | Equinox | Tahoe | Colorado,13 | 12 | 10 | 9 | 5,1,16,2026-02-10
100010083,1125668,677621,1399917,1008048,open road acura of east brunswick,franchise,openroadacuraofeastbrunswick.com,DealerOn,1041 New Jersey 18,East Brunswick,NJ,08816,40.416726,-74.372768,732-387-3927,samantha.belzer@openroad.com,new,71,13,84,84,Acura,84,Integra | MDX | RDX | ADX | TLX,25 | 24 | 17 | 15 | 3,1,5,2026-02-10
100010084,1125672,970757,1534500,11043264,brinson ford lincoln of athens,franchise,brinsonfordofathens.com,DealerOn,2970 State Highway 31 East,Athens,TX,75752,32.27,-95.81,,,new,27,6,33,33,Ford,33,F-150 | Bronco Sport | Explorer | Bronco 4-Door | Expedition,11 | 5 | 4 | 3 | 3,1,9,2026-02-10
100010085,1125676,871467,1424855,1008578,dick scott chrysler dodge jeep ram,franchise,dickscottchryslerdodgejeepram.com,Dealer.com,684 Ann Arbor Road,Plymouth,MI,48170,42.35934,-83.46869,734-335-8521,sales@dickscottdodge.com,new,32,2,34,35,Jeep | RAM | Chrysler | Dodge,17 | 14 | 2 | 2,Grand Cherokee | Ram 1500 Pickup | Wrangler 4-Door | Durango | Gladiator,9 | 9 | 5 | 2 | 2,4,8,2026-02-10
100010086,1125678,364745,1432870,1008056,classic kia,franchise,classictexarkanakia.com,Dealer.com,902 Walton Drive,Texarkana,TX,75503,33.451144,-94.101166,903-793-4623,classickiaorr@eleadtrack.net,new,44,24,68,70,Kia,70,K4 | Telluride | Sorento | Sportage | K5,25 | 10 | 9 | 8 | 5,1,10,2026-02-10
100010088,1125680,1016428,1424147,1008009,bev smith toyota,franchise,bevsmithtoyota.com,DealerOn,3350 South US Highway 1,Fort Pierce,FL,34982,27.40012,-80.323737,866-886-3741,,new,314,64,378,384,Toyota,384,RAV4 | Camry | Corolla | Tacoma | Corolla Cross,96 | 79 | 58 | 36 | 30,1,18,2026-02-10
100010089,1125681,1021839,1349033,1008013,bill dodge hyundai,franchise,billdodgehyundai.com,DealerOn,118 Pleasant Street,Brunswick,ME,04011,43.913066,-69.981861,207-449-4324 | 207-209-2926,ryan.james@bdag.com,new,28,4,32,33,Hyundai,33,Tucson | Santa Fe | Palisade | Kona | Elantra,13 | 6 | 4 | 3 | 2,1,8,2026-02-10
100010090,1125684,346046,1427359,1028382,bob moore infiniti,franchise,bobmooreinfiniti.com,Dealer Inspire,13000 North Kelley Avenue,Oklahoma City,OK,73131,35.600726,-97.494355,405-584-6477,tjacques@bobmoore.com,new,42,11,53,60,INFINITI,60,QX60 | QX80 | QX50,33 | 21 | 1,1,3,2026-02-10
100010091,1125687,762349,1401897,1028376,blue ridge north georgia ford,franchise,blueridgenorthgafordcars.com,Dealer.com,7525 Appalachian Highway,Mineral Bluff,GA,30559,34.893395,-84.272404,706-632-8900,tford@northgeorgiaford.net,new,19,7,26,27,Ford,27,F-150 | Explorer | Maverick | Bronco Sport | Escape,11 | 3 | 3 | 2 | 2,1,10,2026-02-10
100010092,1125690,800464,1367379,1008018,bird kultgen ford,franchise,bkford.com,DealerOn,1701 West Loop 340,Waco,TX,76712,31.49877,-97.168449,254-666-2473,mkinser@bkford.com,new,66,16,82,87,Ford,87,F-150 | F-250 Super Duty | Explorer | Expedition | Maverick,27 | 11 | 10 | 8 | 6,1,14,2026-02-10
100010093,1125697,184943,1392862,1007990,key ford of exeter,franchise,keyfordofexeter.com,Dealer.com,962 Wyoming Avenue,Exeter,PA,18643,41.325018,-75.811358,570-602-0226,mcasey@keyauto.com,new,22,52,74,163,Ford,163,F-150 | Bronco Sport | Explorer | Escape | Bronco 4-Door,42 | 18 | 18 | 13 | 11,1,15,2026-02-10
100010094,1125700,372011,1398924,1007975,guaranty chevrolet,franchise,occhevy.com,Dealer.com,711 17th Street,Santa Ana,CA,92701,33.760676,-117.859553,714-716-4858,brianhamlin@occhevy.com,new,52,7,59,59,Chevrolet,59,Silverado 1500 | Equinox | Equinox EV | Trax | Silverado 2500HD,21 | 7 | 6 | 6 | 4,1,13,2026-02-10
100010095,1125703,266663,1397571,1007981,toyota of brookfield,franchise,toyotaofbrookfield.com,Dealer.com,20655 West Capitol Drive,Brookfield,WI,53045,43.08515,-88.169538,262-671-3608,bella.mulosmani@napleton.com,new,178,32,210,216,Toyota,216,RAV4 | Grand Highlander | Camry | Tundra | Tacoma,68 | 26 | 24 | 21 | 18,1,18,2026-02-10
100010096,1125705,773654,1413571,1007970,matick buick gmc,franchise,matickbuickgmc.com,DealerOn,29300 Telegraph Road,Southfield,MI,48034,42.504038,-83.284568,248-353-9000 | 800-224-2570,rwagner@matickbuickgmc.com,new,75,32,107,109,GMC | Buick,68 | 41,Sierra 1500 | Terrain | Envision | Envista | Encore GX,30 | 22 | 14 | 12 | 10,2,11,2026-02-10
100010097,1125710,744411,1363131,1007985,porsche charleston,franchise,porschecharleston.com,Dealer Inspire,1515 Savannah Highway,Charleston,SC,29407,32.784828,-80.005193,843-990-5657 | 843-996-1452,bDashner@bakermotorcompany.com,new,15,1,16,17,Porsche,17,Macan | 911 | 718 | Cayenne Coup | Cayenne,8 | 4 | 2 | 2 | 1,1,5,2026-02-10
100010098,1125711,1023582,1409939,1028362,new babylon honda,franchise,babylonhonda.com,Dealer eProcess,650 Montauk Highway,West Babylon,NY,11704,40.685324,-73.34554,631-983-4906,,new,37,17,54,54,Honda,54,CR-V | HR-V | Civic | Accord | Odyssey,18 | 11 | 6 | 5 | 5,1,9,2026-02-10
100010099,1125719,425051,1364413,1007946,leif johnson ford,franchise,leifjohnsonford.com,DealerOn,501 East Koenig Lane,Austin,TX,78751,30.319709,-97.714939,512-650-3543,jbuhl@leifjohnsonford.com,new,17,22,39,150,Ford,150,F-150 | Bronco Sport | Explorer | Bronco 4-Door | Ranger,44 | 14 | 14 | 12 | 12,1,18,2026-02-10
100010100,1125723,314360,1383020,1007937,aberle ford inc,franchise,aberleford.com,DealerOn,1025 Main Street,Sabetha,KS,66534,39.903183,-95.803373,888-335-1346 | 785-508-5638,,new,3,1,4,4,Ford,4,F-150 | Explorer | F-350 Super Duty,2 | 1 | 1,1,3,2026-02-10
100010101,1125728,67032,1433026,1007943,ada nissan,franchise,adanissan.com,DealerOn,420 Lonnie Abbott Boulevard,Ada,OK,74820,34.790427,-96.672207,580-235-1006 | 580-332-2233,brad@adanissan.com,new,32,11,43,45,Nissan,45,Rogue | Pathfinder | Murano | KICKS | Kicks,14 | 10 | 4 | 3 | 3,1,9,2026-02-10
100010102,1125729,466063,1410542,1007941,acura of bellevue,franchise,acuraofbellevue.com,Dealer eProcess,13424 Northeast 20th Street,Bellevue,WA,98005,47.628535,-122.159984,425-504-7413,,new,19,1,20,21,Acura,21,RDX | MDX | Integra | ZDX | ADX,8 | 6 | 4 | 2 | 1,1,5,2026-02-10
100010103,1125730,467126,1366588,1023013,anchor nissan,franchise,anchor-nissan.com,Dealer.com,1041 Eddie Dowling Highway,North Smithfield,RI,02896,41.960676,-71.494773,401-768-3362 | 401-767-5000,nissanfinance@anchorautogroup.com,new,19,3,22,24,Nissan,24,Pathfinder | Rogue | Kicks | Frontier | Armada,8 | 6 | 4 | 3 | 1,1,6,2026-02-10
100010104,1125731,523209,1427331,1007958,premier chevrolet of buena park,franchise,premierchevybp.com,Dealer Inspire,6195 Auto Center Drive,Buena Park,CA,90621,33.870316,-118.004062,855-747-0502,twohler@premierautomotive.com,new,56,9,65,65,Chevrolet,65,Silverado 1500 | Equinox EV | Suburban | Silverado 2500HD | Traverse,18 | 9 | 9 | 7 | 6,1,11,2026-02-10
100010105,1125732,986858,1356347,1007938,abernethy chevrolet buick gmc,franchise,abernethychevrolet.com,Dealer.com,1445 East Main Street,Lincolnton,NC,28092,35.47766,-81.23497,704-240-5265,jallison@achevrolet.com,new,42,13,55,57,Chevrolet | GMC | Buick,30 | 21 | 6,Equinox | Silverado 1500 | Sierra 1500 | Terrain | Sierra 2500HD,8 | 7 | 5 | 5 | 4,3,20,2026-02-10
100010106,1125738,380185,1431960,1007906,willis chevrolet buick,franchise,willisgm.com,DealerOn,2707 South Dupont Boulevard,Smyrna,DE,19977,39.266641,-75.585252,302-389-7003 | 302-653-6000,bill@willisgm.com,new,19,3,22,23,Chevrolet,23,Equinox | Silverado 1500 | Silverado 2500HD | Traverse | Trax,5 | 5 | 3 | 3 | 2,1,10,2026-02-10
100010107,1125739,122404,1400168,1014548,willis cadillac,franchise,williscadillac.com,Dealer.com,2121 Northwest 100th Street,Des Moines,IA,50325,41.612782,-93.753746,515-253-9600,bsantone@willisauto.com,new,9,1,10,11,Cadillac,11,XT5 | XT6 | CT4 | CT5 | Escalade,5 | 2 | 1 | 1 | 1,1,6,2026-02-10
100010108,1125740,1023358,1428256,11039737,giambalvo mitsubishi,franchise,giambalvomitsubishi.com,Team Velocity,1301 Roosevelt Avenue,York,PA,17404,39.977498,-76.75649,717-864-8043,,new,8,0,8,8,Mitsubishi,8,Eclipse Cross | Outlander | Outlander Plug-in Hybrid,4 | 3 | 1,1,3,2026-02-10
100010109,1125742,991545,1348907,1007926,yokem toyota,franchise,yokemtoyota.com,Dealer Inspire,1199 East Bert Kouns Industrial Loop,Shreveport,LA,71105,32.41932,-93.720742,318-798-3773,ryokem@yokemtoyota.com,new,101,16,117,132,Toyota,132,RAV4 | Camry | Grand Highlander | Tacoma | Tundra,24 | 21 | 16 | 14 | 14,1,16,2026-02-10
100010110,1125743,685595,1323116,1007909,winn volkswagen,franchise,winnvw.com,Team Velocity,39695 Balentine Drive,Newark,CA,94560,37.522507,-121.99645,510-201-9247,josh@winnvw.com,new,11,3,14,14,Volkswagen,14,Tiguan | Atlas | Taos | Golf GTI | Golf R,5 | 3 | 3 | 1 | 1,1,6,2026-02-10
